,orf,inchiKey
28129,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28130,YIL013C,RYAUSSKQMZRMAI-UHFFFAOYSA-N
28131,YIL013C,RYAUSSKQMZRMAI-UHFFFAOYSA-N
28132,YIL013C,RYAUSSKQMZRMAI-ALOPSCKCSA-N
28133,YIL013C,RYAUSSKQMZRMAI-ALOPSCKCSA-N
28134,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28135,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28136,YIL013C,LPEPZBJOKDYZAD-UHFFFAOYSA-N
28137,YIL013C,LPEPZBJOKDYZAD-UHFFFAOYSA-N
28138,YIL013C,LPEPZBJOKDYZAD-UHFFFAOYSA-M
28139,YIL013C,LPEPZBJOKDYZAD-UHFFFAOYSA-M
28140,YIL013C,LNEPOXFFQSENCJ-UHFFFAOYSA-N
28141,YIL013C,LNEPOXFFQSENCJ-UHFFFAOYSA-N
28142,YIL013C,GUTXTARXLVFHDK-UHFFFAOYSA-N
28143,YIL013C,GUTXTARXLVFHDK-UHFFFAOYSA-N
28144,YIL013C,QETRGFJTEVVJTC-UHFFFAOYSA-N
28145,YIL013C,QETRGFJTEVVJTC-UHFFFAOYSA-N
28146,YIL013C,ILRYLPWNYFXEMH-WHFBIAKZSA-N
28147,YIL013C,ILRYLPWNYFXEMH-WHFBIAKZSA-N
28148,YIL013C,LNEPOXFFQSENCJ-UHFFFAOYSA-O
28149,YIL013C,LNEPOXFFQSENCJ-UHFFFAOYSA-O
28150,YIL013C,LWJROJCJINYWOX-UHFFFAOYSA-L
28151,YIL013C,LWJROJCJINYWOX-UHFFFAOYSA-L
28152,YIL013C,VHVPQPYKVGDNFY-ZPGVKDDISA-N
28153,YIL013C,VHVPQPYKVGDNFY-ZPGVKDDISA-N
28154,YIL013C,VHVPQPYKVGDNFY-UHFFFAOYSA-N
28155,YIL013C,VHVPQPYKVGDNFY-UHFFFAOYSA-N
28156,YIL013C,VHVPQPYKVGDNFY-AVQIMAJZSA-N
28157,YIL013C,VHVPQPYKVGDNFY-AVQIMAJZSA-N
28158,YIL013C,WTDRDQBEARUVNC-LURJTMIESA-N
28159,YIL013C,WTDRDQBEARUVNC-LURJTMIESA-N
28160,YIL013C,WTDRDQBEARUVNC-UHFFFAOYSA-N
28161,YIL013C,WTDRDQBEARUVNC-UHFFFAOYSA-N
28162,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28163,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28164,YIL013C,HAWPXGHAZFHHAD-UHFFFAOYSA-N
28165,YIL013C,HAWPXGHAZFHHAD-UHFFFAOYSA-N
28166,YIL013C,QZIQJVCYUQZDIR-UHFFFAOYSA-N
28167,YIL013C,QZIQJVCYUQZDIR-UHFFFAOYSA-N
28168,YIL013C,SYNHCENRCUAUNM-UHFFFAOYSA-N
28169,YIL013C,SYNHCENRCUAUNM-UHFFFAOYSA-N
28170,YIL013C,AFLXUQUGROGEFA-UHFFFAOYSA-N
28171,YIL013C,AFLXUQUGROGEFA-UHFFFAOYSA-N
28172,YIL013C,NNLIGLZIWQGGJT-UHFFFAOYSA-N
28173,YIL013C,NNLIGLZIWQGGJT-UHFFFAOYSA-N
28174,YIL013C,WHOHXJZQBJXAKL-DFWYDOINSA-N
28175,YIL013C,WHOHXJZQBJXAKL-DFWYDOINSA-N
28176,YIL013C,HYYBABOKPJLUIN-UHFFFAOYSA-N
28177,YIL013C,HYYBABOKPJLUIN-UHFFFAOYSA-N
28178,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28179,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28180,YIL013C,KKZJGLLVHKMTCM-UHFFFAOYSA-N
28181,YIL013C,KKZJGLLVHKMTCM-UHFFFAOYSA-N
28182,YIL013C,FMGYKKMPNATWHP-UHFFFAOYSA-N
28183,YIL013C,FMGYKKMPNATWHP-UHFFFAOYSA-N
28184,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28185,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28186,YIL013C,FAPWRFPIFSIZLT-UHFFFAOYSA-M
28187,YIL013C,FAPWRFPIFSIZLT-UHFFFAOYSA-M
28188,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28189,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28190,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28191,YIL013C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28192,YIL013C,FDDDEECHVMSUSB-UHFFFAOYSA-N
28193,YIL013C,FDDDEECHVMSUSB-UHFFFAOYSA-N
28194,YIL013C,DOMXUEMWDBAQBQ-WEVVVXLNSA-N
28195,YIL013C,DOMXUEMWDBAQBQ-WEVVVXLNSA-N
28196,YIL013C,WOLSFQXBDWNFEF-UHFFFAOYSA-M
28197,YIL013C,WOLSFQXBDWNFEF-UHFFFAOYSA-M
28198,YIL013C,HXQVQGWHFRNKMS-UHFFFAOYSA-M
28199,YIL013C,HXQVQGWHFRNKMS-UHFFFAOYSA-M
28200,YIL013C,JULALHUYVXDBQC-UHFFFAOYSA-L
28201,YIL013C,JULALHUYVXDBQC-UHFFFAOYSA-L
28202,YIL013C,YASJUGPTXHNYCG-UHFFFAOYSA-L
28203,YIL013C,YASJUGPTXHNYCG-UHFFFAOYSA-L
28204,YIL013C,JIAARYAFYJHUJI-UHFFFAOYSA-L
28205,YIL013C,JIAARYAFYJHUJI-UHFFFAOYSA-L
28206,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28207,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28208,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28209,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28210,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28211,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28212,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28213,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28214,YBR159W,APKFDSVGJQXUKY-ABNSSFQBSA-N
28215,YBR159W,APKFDSVGJQXUKY-ABNSSFQBSA-N
28216,YBR159W,APKFDSVGJQXUKY-UHFFFAOYSA-N
28217,YBR159W,APKFDSVGJQXUKY-UHFFFAOYSA-N
28218,YBR159W,APKFDSVGJQXUKY-INPOYWNPSA-N
28219,YBR159W,APKFDSVGJQXUKY-INPOYWNPSA-N
28220,YBR159W,APKFDSVGJQXUKY-UPWJBAEMSA-N
28221,YBR159W,APKFDSVGJQXUKY-UPWJBAEMSA-N
28222,YBR159W,QPVXKIMLGZQSRP-QCQJOOAYSA-N
28223,YBR159W,QPVXKIMLGZQSRP-QCQJOOAYSA-N
28224,YBR159W,GVMUFFMCUCUGSJ-MYEIURJPSA-N
28225,YBR159W,GVMUFFMCUCUGSJ-MYEIURJPSA-N
28226,YBR159W,YKJYKKNCCRKFSL-BFHYXJOUSA-N
28227,YBR159W,YKJYKKNCCRKFSL-BFHYXJOUSA-N
28228,YBR159W,YKJYKKNCCRKFSL-RDBSUJKOSA-N
28229,YBR159W,YKJYKKNCCRKFSL-RDBSUJKOSA-N
28230,YBR159W,GLVJGDLQHBCCEP-SOIKFHLCSA-N
28231,YBR159W,GLVJGDLQHBCCEP-SOIKFHLCSA-N
28232,YBR159W,YKJYKKNCCRKFSL-RDBSUJKOSA-O
28233,YBR159W,YKJYKKNCCRKFSL-RDBSUJKOSA-O
28234,YBR159W,VKJGBAJNNALVAV-UHFFFAOYSA-M
28235,YBR159W,VKJGBAJNNALVAV-UHFFFAOYSA-M
28236,YBR159W,MBRHNTMUYWQHMR-UHFFFAOYSA-N
28237,YBR159W,MBRHNTMUYWQHMR-UHFFFAOYSA-N
28238,YBR159W,VNFPBHJOKIVQEB-UHFFFAOYSA-N
28239,YBR159W,VNFPBHJOKIVQEB-UHFFFAOYSA-N
28240,YBR159W,ZUXABONWMNSFBN-UHFFFAOYSA-N
28241,YBR159W,ZUXABONWMNSFBN-UHFFFAOYSA-N
28242,YBR159W,STQGQHZAVUOBTE-VGBVRHCVSA-N
28243,YBR159W,STQGQHZAVUOBTE-VGBVRHCVSA-N
28244,YBR159W,STQGQHZAVUOBTE-UHFFFAOYSA-N
28245,YBR159W,STQGQHZAVUOBTE-UHFFFAOYSA-N
28246,YBR159W,GUGHGUXZJWAIAS-QQYBVWGSSA-N
28247,YBR159W,GUGHGUXZJWAIAS-QQYBVWGSSA-N
28248,YBR159W,GUGHGUXZJWAIAS-JDXUKZSWSA-N
28249,YBR159W,GUGHGUXZJWAIAS-JDXUKZSWSA-N
28250,YBR159W,GUGHGUXZJWAIAS-WLAZPUTRSA-N
28251,YBR159W,GUGHGUXZJWAIAS-WLAZPUTRSA-N
28252,YBR159W,GUGHGUXZJWAIAS-CFCXLQPVSA-N
28253,YBR159W,GUGHGUXZJWAIAS-CFCXLQPVSA-N
28254,YBR159W,GUGHGUXZJWAIAS-UHFFFAOYSA-N
28255,YBR159W,GUGHGUXZJWAIAS-UHFFFAOYSA-N
28256,YBR159W,GUGHGUXZJWAIAS-MJYIOURVSA-M
28257,YBR159W,GUGHGUXZJWAIAS-MJYIOURVSA-M
28258,YBR159W,FGXWKSZFVQUSTL-UHFFFAOYSA-N
28259,YBR159W,FGXWKSZFVQUSTL-UHFFFAOYSA-N
28260,YBR159W,OAUUYDZHCOULIO-BTJKTKAUSA-N
28261,YBR159W,OAUUYDZHCOULIO-BTJKTKAUSA-N
28262,YBR159W,AOJJSUZBOXZQNB-TZSSRYMLSA-N
28263,YBR159W,AOJJSUZBOXZQNB-TZSSRYMLSA-N
28264,YBR159W,AOJJSUZBOXZQNB-UHFFFAOYSA-N
28265,YBR159W,AOJJSUZBOXZQNB-UHFFFAOYSA-N
28266,YBR159W,MWWSFMDVAYGXBV-FGBJBKNOSA-N
28267,YBR159W,MWWSFMDVAYGXBV-FGBJBKNOSA-N
28268,YBR159W,MWWSFMDVAYGXBV-RUELKSSGSA-N
28269,YBR159W,MWWSFMDVAYGXBV-RUELKSSGSA-N
28270,YBR159W,AOJJSUZBOXZQNB-INXBFCNISA-N
28271,YBR159W,AOJJSUZBOXZQNB-INXBFCNISA-N
28272,YBR159W,GQCUYZNEXBHDNQ-KHLRXYNGSA-N
28273,YBR159W,GQCUYZNEXBHDNQ-KHLRXYNGSA-N
28274,YBR159W,AOJJSUZBOXZQNB-URZTXTQPSA-N
28275,YBR159W,AOJJSUZBOXZQNB-URZTXTQPSA-N
28276,YBR159W,BZEWSEKUUPWQDQ-UHFFFAOYSA-N
28277,YBR159W,BZEWSEKUUPWQDQ-UHFFFAOYSA-N
28278,YBR159W,WFJIVOKAWHGMBH-UHFFFAOYSA-N
28279,YBR159W,WFJIVOKAWHGMBH-UHFFFAOYSA-N
28280,YBR159W,KNZADIMHVBBPOA-UHFFFAOYSA-N
28281,YBR159W,KNZADIMHVBBPOA-UHFFFAOYSA-N
28282,YBR159W,KNZADIMHVBBPOA-UHFFFAOYSA-M
28283,YBR159W,KNZADIMHVBBPOA-UHFFFAOYSA-M
28284,YBR159W,DDXORDQKGIZAME-UHFFFAOYSA-N
28285,YBR159W,DDXORDQKGIZAME-UHFFFAOYSA-N
28286,YBR159W,LEZWWPYKPKIXLL-UHFFFAOYSA-N
28287,YBR159W,LEZWWPYKPKIXLL-UHFFFAOYSA-N
28288,YBR159W,LDIUYZDMWMDLDX-UHFFFAOYSA-N
28289,YBR159W,LDIUYZDMWMDLDX-UHFFFAOYSA-N
28290,YBR159W,DDXORDQKGIZAME-UHFFFAOYSA-N
28291,YBR159W,DDXORDQKGIZAME-UHFFFAOYSA-N
28292,YBR159W,RFHAOTPXVQNOHP-UHFFFAOYSA-N
28293,YBR159W,RFHAOTPXVQNOHP-UHFFFAOYSA-N
28294,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28295,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28296,YBR159W,VSNHCAURESNICA-UHFFFAOYSA-N
28297,YBR159W,VSNHCAURESNICA-UHFFFAOYSA-N
28298,YBR159W,VHVPQPYKVGDNFY-ZPGVKDDISA-N
28299,YBR159W,VHVPQPYKVGDNFY-ZPGVKDDISA-N
28300,YBR159W,VHVPQPYKVGDNFY-UHFFFAOYSA-N
28301,YBR159W,VHVPQPYKVGDNFY-UHFFFAOYSA-N
28302,YBR159W,VHVPQPYKVGDNFY-AVQIMAJZSA-N
28303,YBR159W,VHVPQPYKVGDNFY-AVQIMAJZSA-N
28304,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28305,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28306,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28307,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28308,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28309,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28310,YBR159W,HAWPXGHAZFHHAD-UHFFFAOYSA-N
28311,YBR159W,HAWPXGHAZFHHAD-UHFFFAOYSA-N
28312,YBR159W,QZIQJVCYUQZDIR-UHFFFAOYSA-N
28313,YBR159W,QZIQJVCYUQZDIR-UHFFFAOYSA-N
28314,YBR159W,SYNHCENRCUAUNM-UHFFFAOYSA-N
28315,YBR159W,SYNHCENRCUAUNM-UHFFFAOYSA-N
28316,YBR159W,AFLXUQUGROGEFA-UHFFFAOYSA-N
28317,YBR159W,AFLXUQUGROGEFA-UHFFFAOYSA-N
28318,YBR159W,NNLIGLZIWQGGJT-UHFFFAOYSA-N
28319,YBR159W,NNLIGLZIWQGGJT-UHFFFAOYSA-N
28320,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28321,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28322,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28323,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28324,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28325,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28326,YBR159W,FTLDJPRFCGDUFH-UHFFFAOYSA-N
28327,YBR159W,FTLDJPRFCGDUFH-UHFFFAOYSA-N
28328,YBR159W,YJGVMLPVUAXIQN-UHFFFAOYSA-N
28329,YBR159W,YJGVMLPVUAXIQN-UHFFFAOYSA-N
28330,YBR159W,YJGVMLPVUAXIQN-XVVDYKMHSA-N
28331,YBR159W,YJGVMLPVUAXIQN-XVVDYKMHSA-N
28332,YBR159W,YJGVMLPVUAXIQN-HAEOHBJNSA-N
28333,YBR159W,YJGVMLPVUAXIQN-HAEOHBJNSA-N
28334,YBR159W,YJGVMLPVUAXIQN-LGWHJFRWSA-N
28335,YBR159W,YJGVMLPVUAXIQN-LGWHJFRWSA-N
28336,YBR159W,YJGVMLPVUAXIQN-BCVBHCCTSA-N
28337,YBR159W,YJGVMLPVUAXIQN-BCVBHCCTSA-N
28338,YBR159W,YJGVMLPVUAXIQN-XCXWGBRNSA-N
28339,YBR159W,YJGVMLPVUAXIQN-XCXWGBRNSA-N
28340,YBR159W,YJGVMLPVUAXIQN-DPUNPDONSA-N
28341,YBR159W,YJGVMLPVUAXIQN-DPUNPDONSA-N
28342,YBR159W,YJGVMLPVUAXIQN-JZOCTASASA-N
28343,YBR159W,YJGVMLPVUAXIQN-JZOCTASASA-N
28344,YBR159W,YJGVMLPVUAXIQN-BBLUDWJGSA-N
28345,YBR159W,YJGVMLPVUAXIQN-BBLUDWJGSA-N
28346,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28347,YBR159W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28348,YBR159W,WJCNZQLZVWNLKY-UHFFFAOYSA-N
28349,YBR159W,WJCNZQLZVWNLKY-UHFFFAOYSA-N
28350,YBR159W,JBAITADHMBPOQQ-UHFFFAOYSA-N
28351,YBR159W,JBAITADHMBPOQQ-UHFFFAOYSA-N
28352,YBR159W,KUAZQDVKQLNFPE-UHFFFAOYSA-N
28353,YBR159W,KUAZQDVKQLNFPE-UHFFFAOYSA-N
28354,YGR253C,QRWVOJLTHSRPOA-UHFFFAOYSA-N
28355,YGR253C,QRWVOJLTHSRPOA-UHFFFAOYSA-N
28356,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28357,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28358,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28359,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28360,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28361,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28362,YGR253C,ZPFXAOWNKLFJDN-UHFFFAOYSA-N
28363,YGR253C,ZPFXAOWNKLFJDN-UHFFFAOYSA-N
28364,YGR253C,RYHCACJBKCOBTJ-UHFFFAOYSA-N
28365,YGR253C,RYHCACJBKCOBTJ-UHFFFAOYSA-N
28366,YGR253C,XCPGHVQEEXUHNC-UHFFFAOYSA-N
28367,YGR253C,XCPGHVQEEXUHNC-UHFFFAOYSA-N
28368,YGR253C,QDTNJAYLSJACEQ-UHFFFAOYSA-N
28369,YGR253C,QDTNJAYLSJACEQ-UHFFFAOYSA-N
28370,YGR253C,TVDGLYCGPBWLCV-UHFFFAOYSA-N
28371,YGR253C,TVDGLYCGPBWLCV-UHFFFAOYSA-N
28372,YGR253C,SGPJMFVJKNVPLI-CJXLBUIWSA-N
28373,YGR253C,SGPJMFVJKNVPLI-CJXLBUIWSA-N
28374,YGR253C,IOASYARYEYRREA-UHFFFAOYSA-N
28375,YGR253C,IOASYARYEYRREA-UHFFFAOYSA-N
28376,YGR253C,IOASYARYEYRREA-LQAJYKIKSA-N
28377,YGR253C,IOASYARYEYRREA-LQAJYKIKSA-N
28378,YGR253C,SGPJMFVJKNVPLI-DEAPNYEDSA-N
28379,YGR253C,SGPJMFVJKNVPLI-DEAPNYEDSA-N
28380,YGR253C,VKJGBAJNNALVAV-UHFFFAOYSA-M
28381,YGR253C,VKJGBAJNNALVAV-UHFFFAOYSA-M
28382,YGR253C,SXIVGYTWSVJOLM-UHFFFAOYSA-N
28383,YGR253C,SXIVGYTWSVJOLM-UHFFFAOYSA-N
28384,YGR253C,BSJGASKRWFKGMV-UHFFFAOYSA-L
28385,YGR253C,BSJGASKRWFKGMV-UHFFFAOYSA-L
28386,YGR253C,N/A
28387,YGR253C,N/A
28388,YGR253C,BASFCYQUMIYNBI-UHFFFAOYSA-N
28389,YGR253C,BASFCYQUMIYNBI-UHFFFAOYSA-N
28390,YGR253C,LXZZYRPGZAFOLE-UHFFFAOYSA-L
28391,YGR253C,LXZZYRPGZAFOLE-UHFFFAOYSA-L
28392,YGR253C,ZSWDZQGVDJWLBK-UHFFFAOYSA-N
28393,YGR253C,ZSWDZQGVDJWLBK-UHFFFAOYSA-N
28394,YGR253C,ZUXABONWMNSFBN-UHFFFAOYSA-N
28395,YGR253C,ZUXABONWMNSFBN-UHFFFAOYSA-N
28396,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28397,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28398,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28399,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28400,YGR253C,BZEWSEKUUPWQDQ-UHFFFAOYSA-N
28401,YGR253C,BZEWSEKUUPWQDQ-UHFFFAOYSA-N
28402,YGR253C,WFJIVOKAWHGMBH-UHFFFAOYSA-N
28403,YGR253C,WFJIVOKAWHGMBH-UHFFFAOYSA-N
28404,YGR253C,KNZADIMHVBBPOA-UHFFFAOYSA-N
28405,YGR253C,KNZADIMHVBBPOA-UHFFFAOYSA-N
28406,YGR253C,KNZADIMHVBBPOA-UHFFFAOYSA-M
28407,YGR253C,KNZADIMHVBBPOA-UHFFFAOYSA-M
28408,YGR253C,RHMXXJGYXNZAPX-UHFFFAOYSA-N
28409,YGR253C,RHMXXJGYXNZAPX-UHFFFAOYSA-N
28410,YGR253C,YDQWDHRMZQUTBA-UHFFFAOYSA-N
28411,YGR253C,YDQWDHRMZQUTBA-UHFFFAOYSA-N
28412,YGR253C,RYAUSSKQMZRMAI-UHFFFAOYSA-N
28413,YGR253C,RYAUSSKQMZRMAI-UHFFFAOYSA-N
28414,YGR253C,RYAUSSKQMZRMAI-ALOPSCKCSA-N
28415,YGR253C,RYAUSSKQMZRMAI-ALOPSCKCSA-N
28416,YGR253C,ODKNJVUHOIMIIZ-RRKCRQDMSA-N
28417,YGR253C,ODKNJVUHOIMIIZ-RRKCRQDMSA-N
28418,YGR253C,ODKNJVUHOIMIIZ-UHFFFAOYSA-N
28419,YGR253C,ODKNJVUHOIMIIZ-UHFFFAOYSA-N
28420,YGR253C,ZWAOHEXOSAUJHY-ZIYNGMLESA-N
28421,YGR253C,ZWAOHEXOSAUJHY-ZIYNGMLESA-N
28422,YGR253C,ODKNJVUHOIMIIZ-GFCOJPQKSA-N
28423,YGR253C,ODKNJVUHOIMIIZ-GFCOJPQKSA-N
28424,YGR253C,LNEPOXFFQSENCJ-UHFFFAOYSA-N
28425,YGR253C,LNEPOXFFQSENCJ-UHFFFAOYSA-N
28426,YGR253C,GUTXTARXLVFHDK-UHFFFAOYSA-N
28427,YGR253C,GUTXTARXLVFHDK-UHFFFAOYSA-N
28428,YGR253C,QETRGFJTEVVJTC-UHFFFAOYSA-N
28429,YGR253C,QETRGFJTEVVJTC-UHFFFAOYSA-N
28430,YGR253C,ILRYLPWNYFXEMH-WHFBIAKZSA-N
28431,YGR253C,ILRYLPWNYFXEMH-WHFBIAKZSA-N
28432,YGR253C,LNEPOXFFQSENCJ-UHFFFAOYSA-O
28433,YGR253C,LNEPOXFFQSENCJ-UHFFFAOYSA-O
28434,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28435,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28436,YGR253C,CWPGNVFCJOPXFB-UHFFFAOYSA-N
28437,YGR253C,CWPGNVFCJOPXFB-UHFFFAOYSA-N
28438,YGR253C,NUAJSCFXZDPNDB-UHFFFAOYSA-N
28439,YGR253C,NUAJSCFXZDPNDB-UHFFFAOYSA-N
28440,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28441,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28442,YGR253C,FBOZXECLQNJBKD-ZDUSSCGKSA-N
28443,YGR253C,FBOZXECLQNJBKD-ZDUSSCGKSA-N
28444,YGR253C,FBOZXECLQNJBKD-UHFFFAOYSA-N
28445,YGR253C,FBOZXECLQNJBKD-UHFFFAOYSA-N
28446,YGR253C,ZMEJIQNLENSPMP-UHFFFAOYSA-L
28447,YGR253C,ZMEJIQNLENSPMP-UHFFFAOYSA-L
28448,YGR253C,FBOZXECLQNJBKD-CYBMUJFWSA-N
28449,YGR253C,FBOZXECLQNJBKD-CYBMUJFWSA-N
28450,YGR253C,UUVPYTIBUIBXTJ-CYBMUJFWSA-N
28451,YGR253C,UUVPYTIBUIBXTJ-CYBMUJFWSA-N
28452,YGR253C,WPTWHBJJBKNCQK-UHFFFAOYSA-M
28453,YGR253C,WPTWHBJJBKNCQK-UHFFFAOYSA-M
28454,YGR253C,FBOZXECLQNJBKD-ZDUSSCGKSA-L
28455,YGR253C,FBOZXECLQNJBKD-ZDUSSCGKSA-L
28456,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28457,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28458,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28459,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28460,YGR253C,NWIBSHFKIJFRCO-WUDYKRTCSA-N
28461,YGR253C,NWIBSHFKIJFRCO-WUDYKRTCSA-N
28462,YGR253C,INFDPOAKFNIJBF-UHFFFAOYSA-N
28463,YGR253C,INFDPOAKFNIJBF-UHFFFAOYSA-N
28464,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28465,YGR253C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28466,YGR253C,BQPRWZCEKZLBHL-UHFFFAOYSA-N
28467,YGR253C,BQPRWZCEKZLBHL-UHFFFAOYSA-N
28468,YGR253C,ISFPDBUKMJDAJH-UHFFFAOYSA-N
28469,YGR253C,ISFPDBUKMJDAJH-UHFFFAOYSA-N
28470,YGR253C,ZWRLQFJGZTUXDD-UHFFFAOYSA-N
28471,YGR253C,ZWRLQFJGZTUXDD-UHFFFAOYSA-N
28472,YGR253C,DOMXUEMWDBAQBQ-WEVVVXLNSA-N
28473,YGR253C,DOMXUEMWDBAQBQ-WEVVVXLNSA-N
28474,YGR253C,WVTKBKWTSCPRNU-UHFFFAOYSA-N
28475,YGR253C,WVTKBKWTSCPRNU-UHFFFAOYSA-N
28476,YGR253C,WVTKBKWTSCPRNU-KYJUHHDHSA-N
28477,YGR253C,WVTKBKWTSCPRNU-KYJUHHDHSA-N
28478,YGR253C,WVTKBKWTSCPRNU-LOYHVIPDSA-N
28479,YGR253C,WVTKBKWTSCPRNU-LOYHVIPDSA-N
28480,YGR253C,VEAUDLLZYJVHRI-UHFFFAOYSA-N
28481,YGR253C,VEAUDLLZYJVHRI-UHFFFAOYSA-N
28482,YDR021W,QRWVOJLTHSRPOA-UHFFFAOYSA-N
28483,YDR021W,QRWVOJLTHSRPOA-UHFFFAOYSA-N
28484,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28485,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28486,YDR021W,GHASVSINZRGABV-UHFFFAOYSA-N
28487,YDR021W,GHASVSINZRGABV-UHFFFAOYSA-N
28488,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28489,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28490,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28491,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28492,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28493,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28494,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28495,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28496,YDR021W,KQNZDYYTLMIZCT-UHFFFAOYSA-N
28497,YDR021W,KQNZDYYTLMIZCT-UHFFFAOYSA-N
28498,YDR021W,KQNZDYYTLMIZCT-KQPMLPITSA-N
28499,YDR021W,KQNZDYYTLMIZCT-KQPMLPITSA-N
28500,YDR021W,KQNZDYYTLMIZCT-PNFJWZTBSA-N
28501,YDR021W,KQNZDYYTLMIZCT-PNFJWZTBSA-N
28502,YDR021W,KQNZDYYTLMIZCT-KFKPYADVSA-N
28503,YDR021W,KQNZDYYTLMIZCT-KFKPYADVSA-N
28504,YDR021W,KQNZDYYTLMIZCT-BTFPBAQTSA-N
28505,YDR021W,KQNZDYYTLMIZCT-BTFPBAQTSA-N
28506,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28507,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28508,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28509,YDR021W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
28510,YDR021W,DHZBEENLJMYSHQ-UHFFFAOYSA-N
